,mashup_id,api_id,value
7755,5243,541,1
7756,6343,541,1
7757,2922,541,1
7758,3455,1331,1
7759,2104,1331,1
7760,174,1331,1
7761,3198,1331,1
7762,3531,1331,1
7763,958,1331,1
7764,4284,1331,1
7765,536,1331,1
7766,403,1331,1
7767,3697,1331,1
7768,2027,1943,1
7769,5864,72,1
7770,4538,72,1
7771,4266,72,1
7772,6212,72,1
7773,6214,72,1
7774,3170,72,1
7775,67,72,1
7776,2735,683,1
7777,2140,687,1
7778,169,690,1
7779,2735,684,1
7780,3957,1272,1
7781,447,1272,1
7782,3977,1272,1
7783,459,1272,1
7784,2643,685,1
7785,2223,677,1
7786,5887,686,1
7787,2429,688,1
7788,2957,680,1
7789,3721,679,1
7790,59,679,1
7791,2263,689,1
7792,280,292,1
7793,4665,292,1
7794,860,292,1
7795,2535,292,1
7796,1178,292,1
7797,4292,292,1
7798,4777,292,1
7799,4073,292,1
7800,5906,292,1
7801,3188,292,1
7802,5058,288,1
7803,1248,334,1
7804,2141,651,1
7805,4398,270,1
7806,4115,459,1
7807,3093,1492,1
7808,5750,1492,1
7809,3959,1492,1
7810,4053,1492,1
7811,1591,1492,1
7812,3198,1492,1
7813,2919,1492,1
7814,2674,1492,1
7815,902,2148,1
7816,515,2148,1
7817,904,2148,1
7818,514,2148,1
7819,6045,367,1
7820,4146,665,1
7821,216,859,1
7822,4133,859,1
7823,1571,457,1
7824,1696,1949,1
7825,2826,1949,1
7826,5466,1949,1
7827,954,1949,1
7828,3672,1949,1
7829,6303,710,1
7830,5904,371,1
7831,1186,1229,1
7832,1363,2289,1
7833,875,365,1
7834,3683,2218,1
7835,3683,2218,1
7836,1917,747,1
7837,1917,747,1
7838,5102,678,1
7839,4484,678,1
7840,2429,1671,1
7841,2390,1041,1
7842,5506,681,1
7843,5904,150,1
7844,6310,2416,1
7845,1729,2416,1
7846,6152,2416,1
7847,6322,2416,1
7848,1321,2416,1
7849,4529,2416,1
7850,4806,2416,1
7851,220,2416,1
7852,5956,1136,1
7853,5720,1136,1
7854,5370,1136,1
7855,3750,1136,1
7856,435,1136,1
7857,937,1136,1
7858,5893,1136,1
7859,1649,2444,1
7860,560,652,1
7861,528,652,1
7862,2921,652,1
7863,2573,652,1
7864,1354,652,1
7865,5506,652,1
7866,538,67,1
7867,3458,67,1
7868,5674,67,1
7869,4605,67,1
7870,4136,67,1
7871,1314,67,1
7872,2457,2137,1
7873,3139,2137,1
7874,1361,2247,1
7875,776,1265,1
7876,5364,2441,1
7877,5428,2441,1
7878,5343,2442,1
7879,161,66,1
7880,1247,66,1
7881,6209,66,1
7882,2965,2443,1
7883,2119,2437,1
7884,668,2438,1
7885,5955,2438,1
7886,1241,2438,1
7887,2245,2438,1
7888,3501,2327,1
7889,3865,2327,1
7890,5593,14,1
7891,2345,68,1
7892,106,68,1
7893,617,595,1
7894,5315,1895,1
7895,3823,2238,1
7896,3752,119,1
7897,711,585,1
7898,5574,585,1
7899,3744,576,1
7900,3349,1808,1
7901,484,1808,1
7902,485,1808,1
7903,52,578,1
7904,1419,594,1
7905,1994,594,1
7906,5899,594,1
7907,4364,594,1
7908,2397,594,1
7909,573,592,1
7910,4875,586,1
7911,6100,587,1
7912,3835,587,1
7913,832,587,1
7914,6101,587,1
7915,4838,587,1
7916,4554,587,1
7917,4306,587,1
7918,6318,587,1
7919,822,587,1
7920,1511,587,1
7921,1512,587,1
7922,4761,577,1
7923,4533,582,1
7924,5525,589,1
7925,4786,1171,1
7926,4054,2297,1
7927,6308,2307,1
7928,553,2307,1
7929,1562,583,1
7930,3690,583,1
7931,3012,583,1
7932,958,583,1
7933,4698,583,1
7934,2755,583,1
7935,5730,583,1
7936,2951,583,1
7937,1882,583,1
7938,4422,583,1
7939,3669,583,1
7940,1050,583,1
7941,6216,583,1
7942,3657,583,1
7943,1997,583,1
7944,6057,583,1
7945,6046,583,1
7946,69,583,1
7947,4975,583,1
7948,6318,583,1
7949,2765,579,1
7950,1785,579,1
7951,5923,579,1
7952,1016,579,1
7953,3645,579,1
7954,6113,591,1
7955,3672,590,1
7956,218,581,1
7957,3665,584,1
7958,4540,584,1
7959,3006,584,1
7960,1164,584,1
7961,3138,584,1
7962,2284,584,1
7963,3658,584,1
7964,4691,584,1
7965,5664,584,1
7966,466,2554,1
7967,5674,1362,1
7968,5635,588,1
7969,4232,588,1
7970,835,588,1
7971,3112,588,1
7972,3208,588,1
7973,1367,588,1
7974,4468,588,1
7975,4120,588,1
7976,1648,588,1
7977,3,588,1
7978,5906,588,1
7979,2428,575,1
7980,1514,575,1
7981,5703,575,1
7982,2163,575,1
7983,4955,575,1
7984,4049,575,1
7985,5557,593,1
7986,3876,593,1
7987,1244,593,1
7988,431,593,1
7989,1939,593,1
7990,1383,593,1
7991,4894,593,1
7992,4255,593,1
7993,3144,593,1
7994,3150,593,1
7995,6122,593,1
7996,6212,593,1
7997,4825,593,1
7998,6214,593,1
7999,5837,593,1
8000,5609,593,1
8001,4985,593,1
8002,2740,593,1
8003,6194,593,1
8004,4616,593,1
8005,3441,593,1
8006,1917,593,1
8007,3684,593,1
8008,941,593,1
8009,2937,593,1
8010,2140,593,1
8011,856,593,1
8012,4794,593,1
8013,950,593,1
8014,5956,593,1
8015,824,593,1
8016,538,593,1
8017,1288,593,1
8018,5817,593,1
8019,5962,593,1
8020,2755,593,1
8021,2952,593,1
8022,5014,593,1
8023,2320,593,1
8024,3458,593,1
8025,2951,593,1
8026,3697,593,1
8027,617,593,1
8028,5347,593,1
8029,3199,593,1
8030,3406,593,1
8031,587,593,1
8032,5399,593,1
8033,1434,593,1
8034,6098,593,1
8035,4135,593,1
8036,257,593,1
8037,4369,580,1
8038,2892,1236,1
8039,3383,1239,1
8040,1871,1239,1
8041,2367,1239,1
8042,5220,1239,1
8043,5248,1239,1
8044,4135,1235,1
8045,4701,2295,1
8046,2061,2301,1
8047,2616,1233,1
8048,4886,1240,1
8049,3204,1240,1
8050,3592,1240,1
8051,3220,1240,1
8052,2976,1240,1
8053,4616,1180,1
8054,5797,1167,1
8055,5518,1167,1
8056,560,1167,1
8057,376,1167,1
8058,4401,1167,1
8059,2230,1234,1
8060,280,1238,1
8061,2502,1238,1
8062,3909,1238,1
8063,4009,1238,1
8064,4398,1238,1
8065,5377,1238,1
8066,6237,1238,1
8067,5518,1237,1
8068,3364,1230,1
8069,4661,1226,1
8070,4007,1226,1
8071,4831,1226,1
8072,3949,1228,1
8073,2429,1228,1
8074,5710,1228,1
8075,561,1228,1
8076,6132,1228,1
8077,846,1178,1
8078,4991,1178,1
8079,2639,1178,1
8080,1278,1178,1
8081,1675,1178,1
8082,459,1169,1
8083,6155,1231,1
8084,4501,1176,1
8085,1186,1173,1
8086,3427,1173,1
8087,4073,1173,1
8088,1975,1939,1
8089,1127,1939,1
8090,2478,1939,1
8091,1368,1939,1
8092,6217,1939,1
8093,213,1939,1
8094,4762,2372,1
8095,267,2293,1
8096,1474,2293,1
8097,3765,2293,1
8098,4476,2293,1
8099,4519,2293,1
8100,1265,2293,1
8101,2282,2293,1
8102,4177,2293,1
8103,4180,2293,1
8104,3631,2293,1
8105,4313,2293,1
8106,1417,2293,1
8107,4686,2293,1
8108,4078,2293,1
8109,884,2293,1
8110,837,2293,1
8111,4475,2293,1
8112,1016,2293,1
8113,4415,2293,1
8114,146,2293,1
8115,633,2298,1
8116,1125,479,1
8117,1017,281,1
8118,5112,731,1
8119,5593,731,1
8120,2936,731,1
8121,5904,731,1
8122,5160,731,1
8123,2620,1119,1
8124,3503,1119,1
8125,197,2449,1
8126,5349,2449,1
8127,3863,2449,1
8128,6110,2449,1
8129,6111,2449,1
8130,6112,2449,1
8131,3070,1541,1
8132,3070,1541,1
8133,5797,165,1
8134,496,165,1
8135,2789,165,1
8136,673,165,1
8137,1541,165,1
8138,1895,165,1
8139,1891,165,1
8140,5021,165,1
8141,2818,165,1
8142,6318,165,1
8143,5797,165,1
8144,496,165,1
8145,2789,165,1
8146,673,165,1
8147,1541,165,1
8148,1895,165,1
8149,1891,165,1
8150,5021,165,1
8151,2818,165,1
8152,6318,165,1
8153,3960,1051,1
8154,3960,1051,1
8155,2923,1346,1
8156,2237,1346,1
8157,1044,1540,1
8158,5358,1540,1
8159,1138,2322,1
8160,1139,2322,1
8161,689,2324,1
8162,3270,2324,1
8163,3559,2324,1
8164,3558,2324,1
8165,6252,2324,1
8166,3269,2324,1
8167,4409,2324,1
8168,5346,2326,1
8169,4588,2325,1
8170,3027,889,1
8171,3706,1950,1
8172,6017,1950,1
8173,6008,1950,1
8174,1519,1950,1
8175,5853,1538,1
8176,2692,1538,1
8177,2829,1538,1
8178,5486,1538,1
8179,476,1538,1
8180,5518,1538,1
8181,1489,1539,1
8182,4369,2319,1
8183,2106,2317,1
8184,921,2317,1
8185,4721,2317,1
8186,795,2317,1
8187,3788,2317,1
8188,472,2323,1
8189,4410,2323,1
8190,4412,2323,1
8191,1329,2323,1
8192,787,2323,1
8193,2435,722,1
8194,5475,2450,1
8195,3268,276,1
8196,2132,1977,1
8197,880,1977,1
8198,5633,1977,1
8199,1816,1914,1
8200,4956,1985,1
8201,3409,1985,1
8202,1244,833,1
8203,5837,833,1
8204,4290,833,1
8205,4126,833,1
8206,2522,833,1
8207,5956,833,1
8208,53,833,1
8209,1244,833,1
8210,5837,833,1
8211,4290,833,1
8212,4126,833,1
8213,2522,833,1
8214,5956,833,1
8215,53,833,1
8216,1528,2274,1
8217,4065,2274,1
8218,1528,2274,1
8219,4065,2274,1
8220,723,1195,1
8221,4897,1195,1
8222,723,1195,1
8223,4897,1195,1
8224,763,1083,1
8225,763,1083,1
8226,2574,2118,1
8227,4326,1017,1
8228,5980,1105,1
8229,2699,2090,1
8230,2699,2090,1
8231,1002,1117,1
8232,1896,1117,1
8233,877,1117,1
8234,1002,1117,1
8235,1896,1117,1
8236,877,1117,1
8237,3133,2381,1
8238,1284,1726,1
8239,4135,1726,1
8240,3690,49,1
8241,2112,49,1
8242,5730,49,1
8243,1562,50,1
8244,3416,2344,1
8245,1299,2344,1
8246,784,1767,1
8247,3012,406,1
8248,1589,811,1
8249,254,811,1
8250,5579,809,1
8251,4764,810,1
8252,5705,808,1
8253,1801,962,1
8254,2276,962,1
8255,1858,962,1
8256,1859,962,1
8257,1319,962,1
8258,864,962,1
8259,4268,962,1
8260,5420,962,1
8261,5017,962,1
8262,2776,962,1
8263,4897,962,1
8264,1764,962,1
8265,3961,962,1
8266,5673,962,1
8267,1011,962,1
8268,740,962,1
8269,1350,962,1
8270,251,962,1
8271,3121,1655,1
8272,3012,27,1
8273,6098,27,1
8274,6318,27,1
8275,847,807,1
8276,4931,2073,1
8277,727,1314,1
8278,4129,1683,1
8279,4864,1680,1
8280,3494,1680,1
8281,5562,1989,1
8282,957,252,1
8283,2088,1608,1
8284,2618,2408,1
8285,2955,2408,1
8286,5548,2408,1
8287,1738,2408,1
8288,4524,2408,1
8289,2501,393,1
8290,2674,423,1
8291,1563,423,1
8292,3521,423,1
8293,2241,423,1
8294,3502,423,1
8295,1876,423,1
8296,6079,1508,1
8297,3921,1508,1
8298,786,1508,1
8299,2731,955,1
8300,4861,955,1
8301,2731,955,1
8302,4861,955,1
8303,2294,339,1
8304,4316,2087,1
8305,3899,1033,1
8306,3899,1033,1
8307,4408,1152,1
8308,4411,1152,1
8309,4142,1152,1
8310,5470,1152,1
8311,124,1152,1
8312,4408,1152,1
8313,4411,1152,1
8314,4142,1152,1
8315,5470,1152,1
8316,124,1152,1
8317,5987,1891,1
8318,4666,1891,1
8319,3723,1891,1
8320,1631,1891,1
8321,3394,1891,1
8322,6023,1891,1
8323,1713,1891,1
8324,874,1891,1
8325,1633,1891,1
8326,3611,1891,1
8327,1600,1891,1
8328,4813,1891,1
8329,2985,1891,1
8330,1625,1891,1
8331,180,1891,1
8332,6241,1891,1
8333,5996,1891,1
8334,6231,1891,1
8335,3082,1891,1
8336,4587,1891,1
8337,3651,1891,1
8338,2988,1891,1
8339,1608,1891,1
8340,576,1891,1
8341,1609,1891,1
8342,4733,1891,1
8343,4535,1891,1
8344,473,1891,1
8345,3094,1891,1
8346,3938,1891,1
8347,5994,1891,1
8348,1626,1891,1
8349,2920,1891,1
8350,5986,1891,1
8351,1628,1891,1
8352,1615,1891,1
8353,2597,1891,1
8354,1599,1891,1
8355,1636,1891,1
8356,6218,1891,1
8357,3548,1891,1
8358,4899,1891,1
8359,4425,1891,1
8360,6148,1891,1
8361,1120,1891,1
8362,4797,1891,1
8363,626,1891,1
8364,6198,1891,1
8365,914,1891,1
8366,1617,1891,1
8367,1634,1891,1
8368,4363,1891,1
8369,523,1891,1
8370,1630,1891,1
8371,1602,1891,1
8372,3423,1891,1
8373,4607,1891,1
8374,3586,1891,1
8375,4818,1891,1
8376,1411,1891,1
8377,1635,1891,1
8378,4263,1891,1
8379,1604,1891,1
8380,5022,1891,1
8381,3652,1891,1
8382,1607,1891,1
8383,4227,1891,1
8384,1619,1891,1
8385,224,1891,1
8386,6005,1891,1
8387,1597,1891,1
8388,4546,1891,1
8389,5999,1891,1
8390,1603,1891,1
8391,3064,1891,1
8392,1035,1891,1
8393,1515,1891,1
8394,4434,1891,1
8395,1627,1891,1
8396,1616,1891,1
8397,1618,1891,1
8398,1632,1891,1
8399,1910,1891,1
8400,4456,1891,1
8401,6222,1891,1
8402,1601,1891,1
8403,3231,1891,1
8404,4724,1891,1
8405,1606,1891,1
8406,1620,1891,1
8407,1610,1891,1
8408,940,1891,1
8409,1623,1891,1
8410,5998,1891,1
8411,6126,1891,1
8412,1585,1891,1
8413,3647,1891,1
8414,3335,1891,1
8415,6117,1891,1
8416,4650,1891,1
8417,2605,1891,1
8418,1614,1891,1
8419,1003,1891,1
8420,5490,1891,1
8421,50,1891,1
8422,3568,1891,1
8423,1595,1891,1
8424,1624,1891,1
8425,3362,1891,1
8426,1461,1891,1
8427,4846,1891,1
8428,1629,1891,1
8429,2398,1891,1
8430,4608,1891,1
8431,3673,1891,1
8432,5111,1891,1
8433,1068,1891,1
8434,5987,1891,1
8435,4666,1891,1
8436,3723,1891,1
8437,1631,1891,1
8438,3394,1891,1
8439,6023,1891,1
8440,1713,1891,1
8441,874,1891,1
8442,1633,1891,1
8443,3611,1891,1
8444,1600,1891,1
8445,4813,1891,1
8446,2985,1891,1
8447,1625,1891,1
8448,180,1891,1
8449,6241,1891,1
8450,5996,1891,1
8451,6231,1891,1
8452,3082,1891,1
8453,4587,1891,1
8454,3651,1891,1
8455,2988,1891,1
8456,1608,1891,1
8457,576,1891,1
8458,1609,1891,1
8459,4733,1891,1
8460,4535,1891,1
8461,473,1891,1
8462,3094,1891,1
8463,3938,1891,1
8464,5994,1891,1
8465,1626,1891,1
8466,2920,1891,1
8467,5986,1891,1
8468,1628,1891,1
8469,1615,1891,1
8470,2597,1891,1
8471,1599,1891,1
8472,1636,1891,1
8473,6218,1891,1
8474,3548,1891,1
8475,4899,1891,1
8476,4425,1891,1
8477,6148,1891,1
8478,1120,1891,1
8479,4797,1891,1
8480,626,1891,1
8481,6198,1891,1
8482,914,1891,1
8483,1617,1891,1
8484,1634,1891,1
8485,4363,1891,1
8486,523,1891,1
8487,1630,1891,1
8488,1602,1891,1
8489,3423,1891,1
8490,4607,1891,1
8491,3586,1891,1
8492,4818,1891,1
8493,1411,1891,1
8494,1635,1891,1
8495,4263,1891,1
8496,1604,1891,1
8497,5022,1891,1
8498,3652,1891,1
8499,1607,1891,1
8500,4227,1891,1
8501,1619,1891,1
8502,224,1891,1
8503,6005,1891,1
8504,1597,1891,1
8505,4546,1891,1
8506,5999,1891,1
8507,1603,1891,1
8508,3064,1891,1
8509,1035,1891,1
8510,1515,1891,1
8511,4434,1891,1
8512,1627,1891,1
8513,1616,1891,1
8514,1618,1891,1
8515,1632,1891,1
8516,1910,1891,1
8517,4456,1891,1
8518,6222,1891,1
8519,1601,1891,1
8520,3231,1891,1
8521,4724,1891,1
8522,1606,1891,1
8523,1620,1891,1
8524,1610,1891,1
8525,940,1891,1
8526,1623,1891,1
8527,5998,1891,1
8528,6126,1891,1
8529,1585,1891,1
8530,3647,1891,1
8531,3335,1891,1
8532,6117,1891,1
8533,4650,1891,1
8534,2605,1891,1
8535,1614,1891,1
8536,1003,1891,1
8537,5490,1891,1
8538,50,1891,1
8539,3568,1891,1
8540,1595,1891,1
8541,1624,1891,1
8542,3362,1891,1
8543,1461,1891,1
8544,4846,1891,1
8545,1629,1891,1
8546,2398,1891,1
8547,4608,1891,1
8548,3673,1891,1
8549,5111,1891,1
8550,1068,1891,1
8551,2117,1515,1
8552,214,2007,1
8553,749,1978,1
8554,4540,1473,1
8555,361,1473,1
8556,5541,1473,1
8557,4255,1479,1
8558,3070,1479,1
8559,4794,1479,1
8560,1541,1479,1
8561,73,1157,1
8562,3456,2291,1
8563,6025,1784,1
8564,2452,682,1
8565,5518,682,1
8566,2511,682,1
8567,164,682,1
8568,4398,1114,1
8569,4601,106,1
8570,435,729,1
8571,3496,222,1
8572,273,1251,1
8573,6324,87,1
8574,1356,87,1
8575,568,1253,1
8576,4812,1252,1
8577,157,1941,1
8578,2011,1941,1
8579,2041,1941,1
8580,1679,1941,1
8581,5966,331,1
8582,3806,42,1
8583,5862,1472,1
8584,4292,1472,1
8585,1092,53,1
8586,2535,44,1
8587,6204,44,1
8588,5923,44,1
8589,4861,44,1
8590,5530,1635,1
8591,993,1636,1
8592,138,1613,1
8593,3451,1613,1
8594,4344,1611,1
8595,5377,1614,1
8596,6122,1620,1
8597,57,1620,1
8598,58,1620,1
8599,5517,1620,1
8600,2930,1629,1
8601,4950,1623,1
8602,4254,1623,1
8603,495,1623,1
8604,73,1624,1
8605,3161,1622,1
8606,6120,1622,1
8607,4845,1607,1
8608,3782,1621,1
8609,4792,1632,1
8610,99,1630,1
8611,4465,1630,1
8612,3484,1630,1
8613,98,1630,1
8614,105,1634,1
8615,4614,1602,1
8616,5814,1631,1
8617,973,1631,1
8618,100,1631,1
8619,5797,1514,1
8620,673,1514,1
8621,3304,1514,1
8622,3003,1514,1
8623,5086,1600,1
8624,152,1600,1
8625,935,1600,1
8626,2186,1600,1
8627,4421,1615,1
8628,723,1604,1
8629,3662,446,1
8630,3595,446,1
8631,150,446,1
8632,2343,446,1
8633,922,446,1
8634,3903,446,1
8635,3749,446,1
8636,1542,1618,1
8637,3982,1618,1
8638,3054,1618,1
8639,4246,1618,1
8640,4250,1618,1
8641,5821,1618,1
8642,3052,1618,1
8643,3055,1618,1
8644,3380,1618,1
8645,3053,1618,1
8646,3045,1618,1
8647,2791,1618,1
8648,5074,1618,1
8649,2706,1618,1
8650,5761,1618,1
8651,1707,1618,1
8652,161,1618,1
8653,5445,1618,1
8654,658,1618,1
8655,2727,1618,1
8656,5009,1628,1
8657,5704,1628,1
8658,5408,1628,1
8659,4770,1628,1
8660,3263,1619,1
8661,4097,1619,1
8662,4137,1619,1
8663,1082,1619,1
8664,4710,1619,1
8665,5749,1619,1
8666,3606,1619,1
8667,3629,1619,1
8668,3970,1619,1
8669,4267,1619,1
8670,5044,1619,1
8671,3981,1619,1
8672,1531,1619,1
8673,5487,1619,1
8674,148,1619,1
8675,2567,1619,1
8676,3039,1619,1
8677,910,1619,1
8678,55,1619,1
8679,2651,1619,1
8680,4342,1619,1
8681,390,1619,1
8682,3944,1619,1
8683,4652,1619,1
8684,3048,1619,1
8685,3035,1619,1
8686,4617,1619,1
8687,3643,1619,1
8688,4238,1619,1
8689,5528,1619,1
8690,1151,1619,1
8691,4244,1619,1
8692,3984,1619,1
8693,406,1619,1
8694,1029,1619,1
8695,2857,1619,1
8696,3965,1619,1
8697,3264,1619,1
8698,5689,1619,1
8699,1641,1619,1
8700,1043,1619,1
8701,3824,1619,1
8702,2568,1619,1
8703,1482,1619,1
8704,2793,1619,1
8705,592,1619,1
8706,659,1619,1
8707,54,1619,1
8708,3289,1619,1
8709,3280,1619,1
8710,3265,1619,1
8711,4257,1619,1
8712,5653,1619,1
8713,91,1619,1
8714,56,1619,1
8715,4619,1619,1
8716,1078,1619,1
8717,5738,1619,1
8718,3291,1619,1
8719,3784,1619,1
8720,3044,1619,1
8721,4944,1619,1
8722,4344,1603,1
8723,6326,1601,1
8724,720,1617,1
8725,1555,1610,1
8726,6308,1610,1
8727,553,1610,1
8728,3086,1609,1
8729,5883,1609,1
8730,85,1625,1
8731,3067,1633,1
8732,4401,1612,1
8733,6206,524,1
8734,1849,524,1
8735,4563,524,1
8736,42,524,1
8737,5674,524,1
8738,842,524,1
8739,2771,524,1
8740,2300,524,1
8741,2673,524,1
8742,1774,524,1
8743,617,524,1
8744,1785,524,1
8745,2111,524,1
8746,5458,524,1
8747,6318,524,1
8748,3348,948,1
8749,2821,2190,1
8750,3604,2190,1
8751,2652,1279,1
8752,1945,1332,1
8753,1036,1332,1
8754,623,1332,1
8755,780,245,1
8756,1024,1802,1
8757,1024,1802,1
8758,6206,1297,1
8759,4656,1297,1
8760,2755,1297,1
8761,4416,1297,1
8762,5594,1297,1
8763,5593,1297,1
8764,5172,1297,1
8765,5188,1297,1
8766,1774,1297,1
8767,6216,1297,1
8768,6184,1297,1
8769,6303,1297,1
8770,2974,1297,1
8771,2745,1297,1
8772,2235,1297,1
8773,5190,1297,1
8774,4401,1297,1
8775,3093,1877,1
8776,3551,1877,1
8777,3552,1877,1
8778,3550,1877,1
8779,4988,1877,1
8780,4490,1877,1
8781,4516,1877,1
8782,1499,1877,1
8783,5819,1877,1
8784,5751,1877,1
8785,1500,1877,1
8786,1356,1877,1
8787,5973,1877,1
8788,6088,1877,1
8789,3851,2057,1
8790,1831,1906,1
8791,1721,1906,1
8792,1551,1906,1
8793,5758,1906,1
8794,2440,1906,1
8795,4430,1906,1
8796,1732,1906,1
8797,3937,1906,1
8798,4880,1906,1
8799,1731,1906,1
8800,500,1906,1
8801,5631,1906,1
8802,96,1906,1
8803,947,1906,1
8804,5642,1906,1
8805,5902,1906,1
8806,6248,1906,1
8807,519,407,1
8808,459,407,1
8809,6184,1525,1
8810,6303,1525,1
8811,4909,2468,1
8812,1842,329,1
8813,2929,329,1
8814,2073,2017,1
8815,2073,2017,1
8816,2818,160,1
8817,2818,160,1
8818,2652,1290,1
8819,2652,1290,1
8820,367,2050,1
8821,3794,2050,1
8822,3745,124,1
8823,3338,1616,1
8824,3190,1627,1
8825,2250,1627,1
8826,1730,1627,1
8827,2252,1627,1
8828,5260,1626,1
8829,870,1626,1
8830,278,1626,1
8831,2993,990,1
8832,4344,257,1
8833,4407,1907,1
8834,3051,1907,1
8835,2081,1907,1
8836,3524,1200,1
8837,5255,1984,1
8838,226,1984,1
8839,223,1984,1
8840,3962,1984,1
8841,5523,1984,1
8842,5073,1984,1
8843,4383,1984,1
8844,3529,1984,1
8845,4020,1984,1
8846,3564,1984,1
8847,66,1984,1
8848,3319,1984,1
8849,1936,1984,1
8850,144,1984,1
8851,3619,1984,1
8852,2958,1984,1
8853,4359,1984,1
8854,4397,1984,1
8855,2741,1984,1
8856,4507,1984,1
8857,5882,1984,1
8858,2091,1984,1
8859,182,1984,1
8860,6031,1984,1
8861,5049,1984,1
8862,4357,1984,1
8863,3013,1984,1
8864,1294,1984,1
8865,4260,1984,1
8866,2175,1984,1
8867,911,1984,1
8868,6004,1984,1
8869,1567,1984,1
8870,717,1984,1
8871,771,1984,1
8872,5842,1984,1
8873,2513,1984,1
8874,336,1984,1
8875,4188,1984,1
8876,3201,1984,1
8877,2742,1984,1
8878,5854,1984,1
8879,6190,1984,1
8880,5295,1984,1
8881,5868,1984,1
8882,980,1984,1
8883,3312,1984,1
8884,1045,1984,1
8885,5258,1984,1
8886,4000,1984,1
8887,2421,1984,1
8888,219,1984,1
8889,4261,1984,1
8890,3309,1984,1
8891,1959,1984,1
8892,4420,1984,1
8893,4388,1984,1
8894,828,1984,1
8895,5651,1984,1
8896,722,1984,1
8897,851,1984,1
8898,3993,1984,1
8899,151,1984,1
8900,2164,1984,1
8901,4084,1984,1
8902,3914,1984,1
8903,1012,1984,1
8904,1552,1984,1
8905,2898,1984,1
8906,1736,1984,1
8907,5268,1984,1
8908,345,1984,1
8909,4103,1984,1
8910,638,1984,1
8911,3992,1984,1
8912,3117,1984,1
8913,1324,1984,1
8914,1672,1984,1
8915,2382,1984,1
8916,1322,1984,1
8917,4381,1984,1
8918,806,1984,1
8919,3288,1984,1
8920,2000,1984,1
8921,2838,1984,1
8922,5589,1984,1
8923,2003,1984,1
8924,2840,1984,1
8925,1494,1984,1
8926,4646,1984,1
8927,620,1984,1
8928,4765,1984,1
8929,1326,1984,1
8930,1267,1984,1
8931,4384,1984,1
8932,2822,1984,1
8933,4621,1984,1
8934,5933,1984,1
8935,335,1984,1
8936,782,1984,1
8937,2871,1984,1
8938,2835,1984,1
8939,228,1984,1
8940,5637,1984,1
8941,3576,1984,1
8942,1863,1984,1
8943,984,1984,1
8944,6276,1984,1
8945,6328,1984,1
8946,1827,1984,1
8947,4017,1984,1
8948,4374,1984,1
8949,3063,1984,1
8950,3002,1984,1
8951,4967,1984,1
8952,2870,1984,1
8953,2570,1984,1
8954,3000,1984,1
8955,1964,1984,1
8956,1800,1984,1
8957,1544,1984,1
8958,3078,1984,1
8959,5976,1984,1
8960,3431,1984,1
8961,2906,1984,1
8962,1892,1984,1
8963,430,1984,1
8964,5264,1984,1
8965,6253,1984,1
8966,2718,1984,1
8967,6272,1984,1
8968,4960,1984,1
8969,4429,1984,1
8970,5639,1984,1
8971,47,1984,1
8972,1295,1984,1
8973,3004,1984,1
8974,665,1984,1
8975,2889,1984,1
8976,666,1984,1
8977,5336,1984,1
8978,4114,1984,1
8979,1857,1984,1
8980,5681,1984,1
8981,2267,1984,1
8982,2775,1984,1
8983,4585,1984,1
8984,1735,1984,1
8985,5510,1984,1
8986,4269,1984,1
8987,4190,1984,1
8988,4382,1984,1
8989,845,1984,1
8990,2038,1984,1
8991,3308,1984,1
8992,2953,1984,1
8993,503,1984,1
8994,3108,1984,1
8995,531,1984,1
8996,5701,1984,1
8997,4197,1984,1
8998,2654,1984,1
8999,2301,1984,1
9000,844,1984,1
9001,516,1984,1
9002,417,1984,1
9003,2190,1984,1
9004,4217,1984,1
9005,460,1984,1
9006,2721,1984,1
9007,2412,1984,1
9008,5275,1984,1
9009,2584,1984,1
9010,2408,1984,1
9011,4489,1984,1
9012,4642,1984,1
9013,5288,1984,1
9014,6174,1984,1
9015,1536,1984,1
9016,3417,1984,1
9017,3838,1984,1
9018,1323,1984,1
9019,3547,1984,1
9020,6215,1984,1
9021,3357,1984,1
9022,1967,1984,1
9023,4117,1984,1
9024,39,1984,1
9025,1435,1984,1
9026,2286,1984,1
9027,4963,1984,1
9028,3713,1984,1
9029,3833,1984,1
9030,4027,1984,1
9031,5840,1984,1
9032,2050,1984,1
9033,3311,1984,1
9034,5876,1984,1
9035,5373,1984,1
9036,6096,1984,1
9037,3497,1984,1
9038,3701,1984,1
9039,4298,1984,1
9040,738,1984,1
9041,3514,1984,1
9042,3238,1984,1
9043,2342,1984,1
9044,861,1984,1
9045,1182,1984,1
9046,2195,1984,1
9047,6018,1984,1
9048,3543,1984,1
9049,4083,1984,1
9050,1272,1984,1
9051,3100,1984,1
9052,930,1984,1
9053,655,1984,1
9054,819,1984,1
9055,448,1984,1
9056,586,1984,1
9057,2867,1984,1
9058,1924,1984,1
9059,3698,1984,1
9060,1955,1984,1
9061,3505,1984,1
9062,1791,1984,1
9063,1927,1984,1
9064,1053,1984,1
9065,3113,1984,1
9066,3695,1984,1
9067,3732,1984,1
9068,2928,1984,1
9069,3234,1984,1
9070,5406,1984,1
9071,4112,1984,1
9072,3676,1984,1
9073,1059,1984,1
9074,1131,1984,1
9075,1019,1984,1
